Order_ID,Product_Key,Sales
CA-2017-147109,1644,165.6
CA-2017-147123,1081,80.28
CA-2017-147137,797,1279.165
CA-2017-147137,540,25.4
CA-2017-147137,1693,43.96
CA-2017-147137,707,27.92
CA-2017-147256,1358,1927.59
CA-2017-147256,1351,449.97
CA-2017-147368,956,695.7
CA-2017-147375,369,313.488
CA-2017-147375,391,1007.979
CA-2017-147417,309,1439.976
CA-2017-147431,1788,117.96
CA-2017-147473,1455,38.88
CA-2017-147536,1059,89.97
CA-2017-147578,1184,31.56
CA-2017-147585,634,14.82
CA-2017-147683,1340,19.54
CA-2017-147970,1322,15.552
CA-2017-148096,1552,161.28
CA-2017-148201,719,6.48
CA-2017-148208,44,55.176
CA-2017-148208,41,110.376
CA-2017-148516,610,179.97
CA-2017-148593,1301,46.35
CA-2017-148684,575,343.85
CA-2017-148684,458,19.89
CA-2017-148684,1764,106.32
CA-2017-148684,658,399.98
CA-2017-148698,924,86.352
CA-2017-148740,954,361.376
CA-2017-148747,181,477.666
CA-2017-148796,374,383.8
CA-2017-148852,214,484.704
CA-2017-148852,500,5.94
CA-2017-148852,1015,45.36
CA-2017-148852,1543,371.976
CA-2017-148852,789,211.168
CA-2017-148908,1209,53.248
CA-2017-149111,400,18.624
CA-2017-149111,527,36.792
CA-2017-149195,1111,15.808
CA-2017-149195,687,25.92
CA-2017-149195,332,10.368
CA-2017-149223,96,77.88
CA-2017-149237,1116,26.94
CA-2017-149279,159,1325.76
CA-2017-149279,1522,3.108
CA-2017-149279,496,15.552
CA-2017-149314,864,195.184
CA-2017-149335,1035,37.17
CA-2017-149349,1195,22.752
CA-2017-149370,659,5.344
CA-2017-149454,873,10.44
CA-2017-149461,1017,4.18
CA-2017-149482,1250,7.38
CA-2017-149503,1172,273.92
CA-2017-149671,689,61.38
CA-2017-149685,1369,60.144
CA-2017-149762,434,205.666
CA-2017-149762,831,268.704
CA-2017-149762,452,21.92
CA-2017-149762,727,48.72
CA-2017-149783,1324,87.168
CA-2017-149783,1599,31.744
CA-2017-149783,734,12.192
CA-2017-149797,116,841.568
CA-2017-149902,673,88.04
CA-2017-149916,155,55.36
CA-2017-149916,1733,11.56
CA-2017-149965,1414,57.69
CA-2017-149965,1720,6.9
CA-2017-149979,1278,368.97
CA-2017-149979,396,118.25
CA-2017-150000,1360,17.92
CA-2017-150007,1326,1.908
CA-2017-150007,1574,6.0
CA-2017-150077,1429,90.48
CA-2017-150343,137,10.86
CA-2017-150350,922,532.704
CA-2017-150350,23,43.1
CA-2017-150350,114,135.9
CA-2017-150350,1227,34.68
CA-2017-150350,170,15.88
CA-2017-150350,1513,837.6
CA-2017-150483,1476,191.079
CA-2017-150483,1865,32.064
CA-2017-150483,1862,18.496
CA-2017-150483,754,10.368
CA-2017-150658,310,10.776
CA-2017-150889,618,11.992
CA-2017-150945,915,900.08
CA-2017-151092,197,211.168
CA-2017-151141,1191,14.78
CA-2017-151148,800,83.136
CA-2017-151148,1783,146.952
CA-2017-151155,286,18.92
CA-2017-151155,9,15.42
CA-2017-151169,931,7.92
CA-2017-151323,266,17.05
CA-2017-151372,350,11.68
CA-2017-151372,53,4.36
CA-2017-151372,1725,96.08
CA-2017-151498,258,8.32
CA-2017-151512,1280,18.72
CA-2017-151561,445,191.82
CA-2017-151561,509,10.95
CA-2017-151561,481,468.9
CA-2017-151561,1542,72.48
CA-2017-151974,624,16.52
CA-2017-152072,376,4.66
CA-2017-152072,1262,52.34
CA-2017-152072,107,254.97
CA-2017-152121,1206,271.992
CA-2017-152156,1,261.96
CA-2017-152156,2,731.94
CA-2017-152163,21,14.2
CA-2017-152163,712,58.34
CA-2017-152163,746,12.96
CA-2017-152170,557,37.68
CA-2017-152170,507,20.58
CA-2017-152170,852,17.38
CA-2017-152170,850,287.52
CA-2017-152170,851,19.98
CA-2017-152247,449,1603.136
CA-2017-152289,864,1024.716
CA-2017-152289,413,159.984
CA-2017-152331,149,5.304
CA-2017-152408,1224,13.776
CA-2017-152457,1288,68.52
CA-2017-152471,113,15.984
CA-2017-152471,1176,823.96
CA-2017-152520,737,12.96
CA-2017-152534,686,5.16
CA-2017-152534,687,38.88
CA-2017-152555,231,844.116
CA-2017-152555,1249,45.528
CA-2017-152555,145,812.736
CA-2017-152632,281,40.2
CA-2017-152646,504,32.4
CA-2017-152688,434,120.98
CA-2017-152688,386,315.98
CA-2017-152730,1195,47.4
CA-2017-152730,168,364.74
CA-2017-152730,136,14.7
CA-2017-152730,327,5.56
CA-2017-152730,930,629.1
CA-2017-152730,985,45.36
CA-2017-152730,256,49.76
CA-2017-152730,1077,125.99
CA-2017-152765,1722,173.488
CA-2017-152800,30,6.12
CA-2017-152814,317,29.472
CA-2017-152940,1080,29.74
CA-2017-153101,972,146.04
CA-2017-153157,1540,224.75
CA-2017-153178,1190,673.568
CA-2017-153178,1300,437.85
CA-2017-153185,1428,30.96
CA-2017-153269,480,354.9
CA-2017-153269,936,51.8
CA-2017-153269,1810,17.94
CA-2017-153269,609,11.21
CA-2017-153318,475,783.96
CA-2017-153346,1336,9.21
CA-2017-153346,1576,18.0
CA-2017-153353,893,39.99
CA-2017-153577,1201,539.658
CA-2017-153577,1081,37.464
CA-2017-153598,1637,111.9
CA-2017-153598,1770,1649.95
CA-2017-153661,134,50.784
CA-2017-153661,267,26.01
CA-2017-153661,301,305.01
CA-2017-153682,899,839.988
CA-2017-153836,1255,114.95
CA-2017-153836,1236,28.752
CA-2017-154018,590,139.92
CA-2017-154018,1179,15.872
CA-2017-154018,310,6.286
CA-2017-154018,1275,8.288
CA-2017-154018,664,191.976
CA-2017-154053,1404,16.99
CA-2017-154060,800,187.056
CA-2017-154067,147,105.52
CA-2017-154081,195,222.384
CA-2017-154235,102,127.95
CA-2017-154403,1061,4.98
CA-2017-154508,154,28.4
CA-2017-154536,49,9.555
CA-2017-154662,1776,692.94
CA-2017-154690,1165,225.296
CA-2017-154711,64,39.88
CA-2017-154711,933,20.82
CA-2017-154711,542,12.192
CA-2017-154739,231,321.568
CA-2017-154767,1558,121.96
CA-2017-154767,1541,8.74
CA-2017-154767,15,275.24
CA-2017-154767,1426,7.96
CA-2017-154767,337,61.96
CA-2017-154788,311,7.712
CA-2017-154998,277,37.94
CA-2017-155005,1575,377.97
CA-2017-155033,1744,10.56
CA-2017-155138,993,64.704
CA-2017-155138,925,35.168
CA-2017-155166,57,212.94
CA-2017-155166,1290,26.49
CA-2017-155187,1320,41.7
CA-2017-155187,196,41.96
CA-2017-155383,179,46.53
CA-2017-155439,823,25.92
CA-2017-155446,431,21.21
CA-2017-155474,1244,19.296
CA-2017-155474,236,107.984
CA-2017-155481,129,16.688
CA-2017-155481,70,30.48
CA-2017-155481,127,23.988
CA-2017-155488,673,44.02
CA-2017-155516,38,1043.92
CA-2017-155516,329,23.2
CA-2017-155516,331,104.79
CA-2017-155516,330,7.36
CA-2017-155530,495,2003.52
CA-2017-155551,677,9.664
CA-2017-155551,83,230.376
CA-2017-155565,135,54.9
CA-2017-155670,612,11.232
CA-2017-155670,1127,10.272
CA-2017-155747,1689,337.176
CA-2017-155845,1302,1399.944
CA-2017-155978,10,45.96
CA-2017-155978,1160,1039.728
CA-2017-155992,913,41.85
CA-2017-155992,141,69.9
CA-2017-156139,1419,38.376
CA-2017-156251,434,241.96
CA-2017-156251,806,8.52
CA-2017-156265,1757,136.464
CA-2017-156265,465,12.544
CA-2017-156265,195,333.576
CA-2017-156300,1334,754.45
CA-2017-156503,1612,102.592
CA-2017-156503,472,35.008
CA-2017-156503,1433,93.024
CA-2017-156503,128,39.152
CA-2017-156503,1465,12.768
CA-2017-156503,728,22.704
CA-2017-156573,1637,44.76
CA-2017-156573,327,4.448
CA-2017-156573,1107,11.277
CA-2017-156685,401,47.616
CA-2017-156685,1203,863.64
CA-2017-156748,71,389.97
CA-2017-156748,1320,33.36
CA-2017-156748,323,13.76
CA-2017-156748,1054,496.86
CA-2017-156811,1673,43.92
CA-2017-156811,1136,25.032
CA-2017-157000,180,20.016
CA-2017-157000,179,37.224
CA-2017-157161,1474,22.32
CA-2017-157161,513,6.46
CA-2017-157161,550,24.1
CA-2017-157161,30,10.2
CA-2017-157161,1633,60.12
CA-2017-157161,1317,75.98
CA-2017-157217,1316,389.97
CA-2017-157217,1838,35.984
CA-2017-157245,630,641.96
CA-2017-157259,1772,799.56
CA-2017-157266,94,41.37
CA-2017-157266,550,9.64
CA-2017-157266,1088,19.44
CA-2017-157266,70,12.7
CA-2017-157280,1848,756.8
CA-2017-157280,1387,273.96
CA-2017-157280,639,89.97
CA-2017-157336,505,751.92
CA-2017-157336,917,88.08
CA-2017-157364,691,18.48
CA-2017-157511,480,99.372
CA-2017-157511,1365,5.352
CA-2017-157511,1228,2.672
CA-2017-157588,29,51.75
CA-2017-157588,1361,36.4
CA-2017-157686,65,194.848
CA-2017-157707,1864,90.882
CA-2017-157707,537,120.784
CA-2017-157707,1760,15.992
CA-2017-157714,1662,9.99
CA-2017-157742,1791,27.792
CA-2017-157749,223,419.68
CA-2017-157749,227,4.044
CA-2017-157749,224,11.688
CA-2017-157749,226,177.225
CA-2017-157749,185,7.408
CA-2017-157749,222,25.92
CA-2017-157749,225,31.984
CA-2017-157763,1165,140.81
CA-2017-157791,622,1999.96
CA-2017-157868,1064,24.85
CA-2017-158001,78,1040.8
CA-2017-158001,570,29.34
CA-2017-158001,322,21.3
CA-2017-158043,1051,23.36
CA-2017-158099,699,1141.47
CA-2017-158099,501,280.782
CA-2017-158211,518,4.672
CA-2017-158211,929,104.58
CA-2017-158260,1805,686.4
CA-2017-158302,252,10.584
CA-2017-158358,432,159.98
CA-2017-158435,792,173.24
CA-2017-158435,150,14.62
CA-2017-158435,667,65.17
CA-2017-158547,1285,123.92
CA-2017-158568,99,1.788
CA-2017-158568,97,64.624
CA-2017-158568,98,95.976
CA-2017-158575,1685,103.968
CA-2017-158610,55,69.52
CA-2017-158617,1375,35.88
CA-2017-158694,696,467.46
CA-2017-158694,799,129.92
CA-2017-158694,1659,14.7
CA-2017-158694,879,5.184
CA-2017-158694,1664,61.4
CA-2017-158694,1458,67.71
CA-2017-158694,741,720.76
CA-2017-158778,782,887.271
CA-2017-158778,125,71.246
CA-2017-158778,75,58.248
CA-2017-158778,975,7.872
CA-2017-158806,1414,23.076
CA-2017-158806,754,25.92
CA-2017-158834,144,157.92
CA-2017-158834,145,203.184
CA-2017-158841,1593,18.69
CA-2017-158841,251,36.4
CA-2017-158841,1658,8749.95
CA-2017-158869,261,70.88
CA-2017-158925,944,15.552
CA-2017-159009,393,184.752
CA-2017-159009,934,13.216
CA-2017-159016,1114,14.9
CA-2017-159016,1160,4158.912
CA-2017-159023,931,4.158
CA-2017-159023,1882,179.991
CA-2017-159142,1301,27.81
CA-2017-159142,142,149.97
CA-2017-159212,562,251.79
CA-2017-159212,48,21.8
CA-2017-159345,974,111.96
CA-2017-159373,907,557.585
CA-2017-159373,1326,1.272
CA-2017-159373,1325,70.08
CA-2017-159639,1184,31.56
CA-2017-159653,528,14.73
CA-2017-159695,87,158.368
CA-2017-159730,1480,113.888
CA-2017-159730,672,105.584
CA-2017-159737,917,8.808
CA-2017-159765,184,27.86
CA-2017-159891,455,1270.99
CA-2017-159891,1376,125.36
CA-2017-159912,1661,163.88
CA-2017-159912,1552,241.92
CA-2017-159912,706,3.486
CA-2017-159912,979,10.584
CA-2017-159940,326,253.372
CA-2017-159940,1167,60.288
CA-2017-159940,1337,2.632
CA-2017-159940,1140,23.688
CA-2017-159989,1060,40.68
CA-2017-160108,1386,405.86
CA-2017-160108,636,680.01
CA-2017-160129,1116,14.368
CA-2017-160129,991,70.448
CA-2017-160129,1453,15.8
CA-2017-160136,1227,9.248
CA-2017-160220,387,20.86
CA-2017-160220,1031,125.7
CA-2017-160220,671,191.98
CA-2017-160234,1652,135.95
CA-2017-160241,1848,242.176
CA-2017-160304,269,173.94
CA-2017-160304,1145,231.98
CA-2017-160395,861,3.64
CA-2017-160395,704,159.768
CA-2017-160479,1687,35.4
CA-2017-160486,1458,72.224
CA-2017-160500,212,298.776
CA-2017-160500,1355,6.72
CA-2017-160535,430,563.4
CA-2017-160535,1825,319.92
CA-2017-160598,1433,31.008
CA-2017-160717,1582,26.96
CA-2017-160717,1482,3023.928
CA-2017-160717,259,477.6
CA-2017-160745,348,14.8
CA-2017-160745,558,316.0
CA-2017-160745,174,302.376
CA-2017-160815,927,278.4
CA-2017-160941,981,419.9
CA-2017-160941,368,3.15
CA-2017-161025,1691,772.68
CA-2017-161095,304,33.568
CA-2017-161095,513,7.752
CA-2017-161158,911,8.0
CA-2017-161207,667,27.93
CA-2017-161361,21,17.04
CA-2017-161361,1028,17.64
CA-2017-161389,14,407.976
CA-2017-161473,577,14.352
CA-2017-161473,494,20.7
CA-2017-161473,509,10.95
CA-2017-161543,1311,11.96
CA-2017-161662,427,30.352
CA-2017-161669,680,37.44
CA-2017-161669,681,26.976
CA-2017-161669,683,14.62
CA-2017-161669,682,11.36
CA-2017-161676,1594,33.8
CA-2017-161746,1749,242.136
CA-2017-161746,1640,19.96
CA-2017-161746,106,12.39
CA-2017-161746,422,340.92
CA-2017-161781,817,40.88
CA-2017-161816,528,15.712
CA-2017-161816,351,369.576
CA-2017-161907,265,769.184
CA-2017-161907,1343,118.782
CA-2017-161928,1575,201.584
CA-2017-162082,638,241.332
CA-2017-162082,1073,145.544
CA-2017-162082,554,5.184
CA-2017-162110,435,55.992
CA-2017-162138,273,251.52
CA-2017-162138,298,99.99
CA-2017-162159,65,121.78
CA-2017-162187,1613,458.43
CA-2017-162187,972,328.59
CA-2017-162187,865,387.136
CA-2017-162187,727,64.96
CA-2017-162187,1594,13.52
CA-2017-162222,1129,10.272
CA-2017-162236,280,876.3
CA-2017-162236,87,45.248
CA-2017-162236,417,185.376
CA-2017-162313,1285,167.292
CA-2017-162348,1640,9.98
CA-2017-162355,202,1266.86
CA-2017-162355,373,35.97
CA-2017-162383,215,85.246
CA-2017-162383,1193,8.856
CA-2017-162383,534,8.952
CA-2017-162390,95,222.352
CA-2017-162390,1620,968.744
CA-2017-162390,859,479.984
CA-2017-162404,1415,11.416
CA-2017-162614,830,27.264
CA-2017-162726,1205,10.368
CA-2017-162726,966,23.68
CA-2017-162733,152,5.98
CA-2017-162747,902,86.45
CA-2017-162901,963,31.4
CA-2017-162943,910,253.764
CA-2017-163048,875,241.5
CA-2017-163153,1181,99.372
CA-2017-163153,60,1.344
CA-2017-163167,215,182.67
CA-2017-163167,1701,1263.3
CA-2017-163167,463,1126.02
CA-2017-163167,665,101.7
CA-2017-163174,1307,186.54
CA-2017-163202,513,2.907
CA-2017-163216,86,4.928
CA-2017-163328,1660,650.352
CA-2017-163328,1613,104.784
CA-2017-163328,514,629.184
CA-2017-163328,647,15.176
CA-2017-163328,1702,47.952
CA-2017-163328,1619,17.584
CA-2017-163384,934,13.216
CA-2017-163384,869,32.4
CA-2017-163398,1341,26.406
CA-2017-163398,1690,27.384
CA-2017-163398,641,2.182
CA-2017-163573,576,1219.96
CA-2017-163594,409,194.352
CA-2017-163594,793,36.624
CA-2017-163594,1157,19.44
CA-2017-163636,149,3.536
CA-2017-163755,590,209.88
CA-2017-163776,1688,504.9
CA-2017-163776,1456,185.58
CA-2017-163776,486,8.6
CA-2017-163776,1588,77.56
CA-2017-163776,1545,245.94
CA-2017-163776,213,87.92
CA-2017-163804,1762,72.42
CA-2017-163804,407,2079.4
CA-2017-163804,1077,629.95
CA-2017-163937,533,24.85
CA-2017-163951,1587,16.52
CA-2017-163972,1667,120.666
CA-2017-163986,380,54.5
CA-2017-164035,1227,23.12
CA-2017-164091,868,109.48
CA-2017-164091,1300,437.85
CA-2017-164154,448,22.428
CA-2017-164154,1202,37.52
CA-2017-164350,1283,67.56
CA-2017-164399,1689,674.352
CA-2017-164399,1518,203.976
CA-2017-164483,641,17.456
CA-2017-164490,616,9.248
CA-2017-164511,577,14.352
CA-2017-164511,578,64.96
CA-2017-164511,461,68.6
CA-2017-164574,477,27.396
CA-2017-164574,725,704.76
CA-2017-164637,1665,128.4
CA-2017-164672,1071,211.96
CA-2017-164735,727,81.2
CA-2017-164770,1715,781.864
CA-2017-164770,1129,30.816
CA-2017-164784,122,370.62
CA-2017-164784,1215,2.742
CA-2017-164784,646,3.984
CA-2017-164896,1428,12.9
CA-2017-164924,1849,341.991
CA-2017-164938,1148,69.93
CA-2017-165015,1051,46.72
CA-2017-165148,551,31.4
CA-2017-165169,314,11.16
CA-2017-165169,1531,14.94
CA-2017-165169,741,360.38
CA-2017-165218,640,149.352
CA-2017-165218,727,12.992
CA-2017-165316,674,23.696
CA-2017-165316,673,35.216
CA-2017-165316,675,265.475
CA-2017-165330,1221,363.92
CA-2017-165330,907,892.136
CA-2017-165330,593,83.42
CA-2017-165330,1792,23.32
CA-2017-165330,534,35.808
CA-2017-165330,1846,5.872
CA-2017-165330,830,122.688
CA-2017-165330,273,209.6
CA-2017-165330,1186,30.98
CA-2017-165330,1797,50.22
CA-2017-165330,639,119.96
CA-2017-165470,70,5.08
CA-2017-165484,1149,16.156
CA-2017-165484,1150,54.816
CA-2017-165561,1594,25.35
CA-2017-165673,1412,15.232
CA-2017-165820,840,12.96
CA-2017-165827,1184,50.496
CA-2017-165848,1068,136.784
CA-2017-165848,684,61.12
CA-2017-165848,819,14.94
CA-2017-165848,1403,1349.85
CA-2017-165918,1001,14.256
CA-2017-165918,736,39.624
CA-2017-165918,1676,7.38
CA-2017-165918,847,81.98
CA-2017-165995,1553,47.04
CA-2017-165995,1518,339.96
CA-2017-166163,824,3.15
CA-2017-166163,175,71.976
CA-2017-166226,1550,67.84
CA-2017-166226,1093,61.192
CA-2017-166240,1124,8.712
CA-2017-166275,658,199.99
CA-2017-166282,1766,123.088
CA-2017-166282,925,35.168
CA-2017-166373,178,106.08
CA-2017-166380,112,26.55
CA-2017-166380,204,111.98
CA-2017-166429,622,999.98
CA-2017-166443,499,38.29
CA-2017-166485,1564,16.496
CA-2017-166618,1586,23.65
CA-2017-166618,1739,13.98
CA-2017-166625,1107,25.06
CA-2017-166674,401,59.52
CA-2017-166674,403,263.88
CA-2017-166674,404,30.48
CA-2017-166674,405,9.84
CA-2017-166674,402,161.94
CA-2017-166674,406,35.12
CA-2017-166772,1661,163.88
CA-2017-166912,1545,81.98
CA-2017-167115,1521,588.784
CA-2017-167241,582,312.03
CA-2017-167241,955,37.52
CA-2017-167241,1210,17.94
CA-2017-167241,305,165.6
CA-2017-167290,518,11.68
CA-2017-167416,605,54.9
CA-2017-167507,348,11.84
CA-2017-167507,1158,22.784
CA-2017-167507,873,31.32
CA-2017-167556,29,414.0
CA-2017-167556,785,41.328
CA-2017-167556,996,29.8
CA-2017-167556,959,13.48
CA-2017-167584,823,6.48
CA-2017-167605,775,30.344
CA-2017-167682,91,71.12
CA-2017-167682,1438,259.96
CA-2017-167759,1540,134.85
CA-2017-167983,815,33.44
CA-2017-168032,495,626.1
CA-2017-168032,621,1.728
CA-2017-168032,1880,1439.968
CA-2017-168046,1795,45.98
CA-2017-168046,623,313.722
CA-2017-168046,836,43.12
CA-2017-168046,862,428.68
CA-2017-168081,626,258.696
CA-2017-168354,642,872.32
CA-2017-168354,736,49.53
CA-2017-168354,569,17.04
CA-2017-168354,524,1606.23
CA-2017-168361,815,0.836
CA-2017-168536,178,66.3
CA-2017-168543,1755,706.86
CA-2017-168557,79,8.928
CA-2017-168753,251,22.75
CA-2017-168753,475,979.95
CA-2017-168774,524,535.41
CA-2017-168830,334,479.97
CA-2017-168844,99,7.152
CA-2017-168844,1649,179.7
CA-2017-168893,771,24.1
CA-2017-168893,1689,842.94
CA-2017-168893,1625,7.98
CA-2017-168893,1473,8.75
CA-2017-168893,666,20.0
CA-2017-168921,1244,19.296
CA-2017-168956,1156,62.958
CA-2017-168956,1155,92.064
CA-2017-168956,53,6.976
CA-2017-168956,1157,5.184
CA-2017-169026,1529,23.34
CA-2017-169103,102,102.36
CA-2017-169103,645,1363.96
CA-2017-169166,441,93.98
CA-2017-169194,47,45.0
CA-2017-169194,48,21.8
CA-2017-169215,1337,29.61
CA-2017-169334,1555,111.672
CA-2017-169663,1055,26.85
CA-2017-169663,1866,3357.6
CA-2017-169670,410,2563.056
CA-2017-169838,623,1568.61
CA-2017-169838,155,17.3
CA-2017-169838,1858,160.0
CA-2017-169887,1826,101.94
CA-2017-169887,1651,8.34
CA-2017-169887,1095,6.68
CA-2017-169922,1085,12.544
CA-2017-169922,1356,8.272
CA-2017-169922,1355,1.344
CA-2017-169943,533,39.76
CA-2017-169943,1116,35.92
CA-2017-169943,541,242.9
CA-2017-169943,534,47.744
CA-2017-169943,73,454.9
CA-2017-169957,650,236.88
CA-2017-169957,100,29.9
CA-2017-169957,1083,100.0
CA-2017-169971,1073,62.376
CA-2017-169971,285,3.912
CA-2018-100013,705,8.73
CA-2018-100013,897,5.68
CA-2018-100013,595,15.28
CA-2018-100055,1012,27.46
CA-2018-100055,593,125.13
CA-2018-100097,1264,135.3
CA-2018-100097,1401,979.95
CA-2018-100111,449,2254.41
CA-2018-100111,52,80.991
CA-2018-100111,941,272.646
CA-2018-100111,287,2888.127
CA-2018-100111,188,11.784
CA-2018-100111,53,4.36
CA-2018-100111,1700,38.52
CA-2018-100111,323,13.76
CA-2018-100111,76,45.4
CA-2018-100111,483,72.64
CA-2018-100111,85,59.97
CA-2018-100111,1806,212.8
CA-2018-100111,141,104.85
CA-2018-100111,1160,1299.66
CA-2018-100160,30,4.896
CA-2018-100160,150,29.24
CA-2018-100160,944,15.552
CA-2018-100223,744,332.028
CA-2018-100223,867,11.394
CA-2018-100223,354,6.316
CA-2018-100223,1670,15.552
CA-2018-100223,1589,31.104
CA-2018-100230,444,14.952
CA-2018-100230,1375,17.94
CA-2018-100230,1747,116.98
CA-2018-100237,1692,11.68
CA-2018-100314,762,27.968
CA-2018-100314,646,7.968
CA-2018-100314,763,336.51
CA-2018-100335,894,73.008
CA-2018-100356,818,23.992
CA-2018-100384,284,385.6
CA-2018-100384,184,35.82
CA-2018-100412,480,141.96
CA-2018-100426,919,12.48
CA-2018-100433,496,25.92
CA-2018-100524,953,29.78
CA-2018-100524,955,75.04
CA-2018-100524,954,677.58
CA-2018-100580,497,36.024
CA-2018-100601,707,48.86
CA-2018-100615,294,317.058
CA-2018-100615,1038,14.56
CA-2018-100615,33,15.76
CA-2018-100622,1786,55.984
CA-2018-100622,1296,4.086
CA-2018-100622,718,10.688
CA-2018-100622,460,959.984
CA-2018-100636,73,272.94
CA-2018-100650,492,1295.78
CA-2018-100748,3,58.48
CA-2018-100783,109,30.384
CA-2018-100811,529,8.448
CA-2018-100811,583,39.296
CA-2018-100825,1306,99.87
CA-2018-100902,1860,268.24
CA-2018-100902,626,431.16
CA-2018-100951,741,720.76
CA-2018-101014,1851,148.02
CA-2018-101042,1387,821.88
CA-2018-101042,1056,21.96
CA-2018-101049,1085,17.92
CA-2018-101049,717,41.256
CA-2018-101077,1454,6.848
CA-2018-101182,592,12.96
CA-2018-101182,839,43.176
CA-2018-101210,493,9.728
CA-2018-101210,1023,3.424
CA-2018-101245,1170,244.55
CA-2018-101245,1208,166.16
CA-2018-101273,573,14.336
CA-2018-101308,129,8.94
CA-2018-101308,515,84.784
CA-2018-101322,57,340.704
CA-2018-101434,614,9.82
CA-2018-101434,664,239.97
CA-2018-101483,1124,34.848
CA-2018-101483,7,4.368
CA-2018-101483,904,22.0
CA-2018-101574,51,9.24
CA-2018-101581,226,177.225
CA-2018-101637,870,12.768
CA-2018-101665,686,5.16
CA-2018-101700,1751,11.664
CA-2018-101700,1051,18.688
CA-2018-101728,1224,2.296
CA-2018-101749,726,171.288
CA-2018-101798,350,23.36
CA-2018-101798,85,39.98
CA-2018-101805,328,70.68
CA-2018-101805,1426,15.92
CA-2018-101805,276,541.24
CA-2018-101945,491,10.824
CA-2018-101959,1193,9.84
CA-2018-101959,572,7.78
CA-2018-102099,458,6.63
CA-2018-102099,737,32.4
CA-2018-102099,869,12.96
CA-2018-102155,998,13.56
CA-2018-102155,741,360.38
CA-2018-102197,304,50.352
CA-2018-102197,369,279.9
CA-2018-102197,759,34.02
CA-2018-102204,489,2803.92
CA-2018-102204,415,933.262
CA-2018-102204,1727,3.328
CA-2018-102218,150,11.696
CA-2018-102267,1096,2.368
CA-2018-102309,516,12.96
CA-2018-102309,1239,199.95
CA-2018-102337,1003,470.302
CA-2018-102337,235,164.736
CA-2018-102337,1004,47.984
CA-2018-102379,1606,1159.056
CA-2018-102379,924,179.9
CA-2018-102379,142,39.992
CA-2018-102407,212,896.328
CA-2018-102407,1153,189.0
CA-2018-102407,314,11.16
CA-2018-102414,748,4.752
CA-2018-102414,749,15.552
CA-2018-102414,694,29.592
CA-2018-102519,270,46.94
CA-2018-102519,408,143.73
CA-2018-102554,877,3.76
CA-2018-102610,1001,3.564
CA-2018-102610,1049,4.928
CA-2018-102610,438,95.976
CA-2018-102610,1811,143.928
CA-2018-102659,1056,54.9
CA-2018-102729,1168,55.616
CA-2018-102736,653,71.96
CA-2018-102736,592,15.552
CA-2018-102736,1142,89.568
CA-2018-102750,601,1322.352
CA-2018-102771,1272,84.95
CA-2018-102820,939,419.944
CA-2018-102834,298,199.98
CA-2018-102925,1480,128.124
CA-2018-102925,1790,101.4
CA-2018-102925,1610,166.5
CA-2018-102925,279,11.424
CA-2018-102925,143,164.688
CA-2018-102925,687,12.96
CA-2018-102925,421,110.96
CA-2018-102925,142,99.98
CA-2018-102946,354,75.792
CA-2018-102967,148,67.4
CA-2018-102974,1792,23.32
CA-2018-102974,1273,16.74
CA-2018-102974,639,149.95
CA-2018-103009,1769,26.4
CA-2018-103065,1678,43.936
CA-2018-103065,1072,4.448
CA-2018-103065,1320,6.672
CA-2018-103065,387,4.768
CA-2018-103156,1557,24.048
CA-2018-103212,218,1504.52
CA-2018-103212,1250,11.07
CA-2018-103212,1126,25.92
CA-2018-103352,376,6.99
CA-2018-103352,1423,107.424
CA-2018-103380,23,8.62
CA-2018-103380,453,5.56
CA-2018-103380,491,9.02
CA-2018-103380,87,56.56
CA-2018-103380,912,659.976
CA-2018-103415,1827,13.592
CA-2018-103443,1307,124.36
CA-2018-103443,1356,24.816
CA-2018-103443,228,166.72
CA-2018-103478,177,2.864
CA-2018-103478,1092,94.192
CA-2018-103499,547,209.568
CA-2018-103506,325,41.4
CA-2018-103520,1862,9.248
CA-2018-103611,1017,8.36
CA-2018-103765,15,13.762
CA-2018-103877,116,1577.94
CA-2018-103968,590,629.64
CA-2018-104003,1115,307.666
CA-2018-104010,135,54.9
CA-2018-104024,1671,9.408
CA-2018-104066,833,205.03
CA-2018-104080,1671,3.36
CA-2018-104080,1665,171.2
CA-2018-104108,1293,12.16
CA-2018-104136,1545,40.99
CA-2018-104136,277,189.7
CA-2018-104220,634,34.58
CA-2018-104220,633,40.3
CA-2018-104220,632,32.35
CA-2018-104220,631,18.28
CA-2018-104220,9,7.71
CA-2018-104220,305,207.0
CA-2018-104318,96,20.768
CA-2018-104381,1136,33.376
CA-2018-104388,127,79.96
CA-2018-104577,1325,87.6
CA-2018-104619,23,25.86
CA-2018-104619,1620,276.784
CA-2018-104619,1705,110.352
CA-2018-104640,767,931.176
CA-2018-104640,1515,430.88
CA-2018-104647,919,37.44
CA-2018-104731,720,302.94
CA-2018-104731,250,8.8
CA-2018-104731,1404,101.94
CA-2018-104731,960,19.68
CA-2018-104731,598,14.94
CA-2018-104731,417,231.72
CA-2018-104731,711,271.96
CA-2018-104745,332,25.92
CA-2018-104745,333,53.424
CA-2018-104801,219,107.53
CA-2018-104801,149,6.63
CA-2018-104801,658,799.96
CA-2018-104822,1135,24.55
CA-2018-104850,1221,291.136
